timestamp,instrument_key,side,qty,price,expiry,tag,pnl

2025-12-23 15:09:32,NSE_FO|65639,SELL,75,106.9,2025-12-30,WEEKLY_ENTRY,
2025-12-23 15:09:32,NSE_FO|58816,BUY,75,267.05,2026-01-27,MONTHLY_ENTRY,
2025-12-23 15:28:24,NSE_FO|57021,BUY,75,22.9,WEEKLY_EXIT_ADJ,18.75
2025-12-23 15:28:24,NSE_FO|57019,SELL,75,0.05,WEEKLY_ROLL_ENTRY,
2025-12-23 15:28:24,NSE_FO|57021,BUY,75,22.9,WEEKLY_EXIT_ADJ,18.75
2025-12-23 15:28:24,NSE_FO|57013,SELL,75,27.15,WEEKLY_ROLL_ENTRY,
